id,ageInDays,ageInDaysForYear,ageInYears,amateurClubName,amateurLeague,birthDate,birthPlace,countryCode,csPlayerId,draftDate,draftMasterId,draftYear,draftedByTeamId,firstName,height,lastName,notes,overallPickNumber,pickInRound,playerId,playerName,position,removedOutright,removedOutrightWhy,roundNumber,shootsCatches,supplementalDraft,teamPickHistory,triCode,weight
15819,6517.0,308.0,17.0,JYP Jr.,Finland Jr.,1997-08-23,"Jyväskylä, Finland",FIN,67037.0,2015-06-27,62,2015,25,Markus,74.0,Ruusu,,163,12,8478886.0,Markus Ruusu,G,N,,6,L,N,DAL,DAL,174.0
15820,6773.0,199.0,18.0,Barrie,OHL,1996-12-10,"Chicago, IL  USA",USA,55001.0,2015-06-27,62,2015,16,Roy,74.0,Radke,,164,13,8478887.0,Roy Radke,RW,N,,6,R,N,LAK-CHI,CHI,203.0
15821,6835.0,261.0,18.0,U. of Wisconsin,BIG10,1996-10-09,"Edmonton, AB  CAN",CAN,54912.0,2015-06-27,62,2015,6,Cameron,71.0,Hughes,,165,14,8478888.0,Cameron Hughes,C,N,,6,L,N,BOS,BOS,163.0
15822,7023.0,84.0,19.0,Barrie,OHL,1996-04-04,"Toronto, ON  CAN",CAN,60967.0,2015-06-27,62,2015,20,Andrew,70.0,Mangiapane,,166,15,8478233.0,Andrew Mangiapane,LW,N,,6,L,N,CGY,CGY,170.0
15823,7343.0,38.0,20.0,Western Michigan,NCHC,1995-05-20,"Cologne, Germany",DEU,49296.0,2015-06-27,62,2015,5,Frederik,72.0,Tiffels,,167,16,8478890.0,Frederik Tiffels,LW,N,,6,L,N,PIT,PIT,192.0
15824,7103.0,163.0,19.0,Tri-City,USHL,1996-01-15,"Green Bay, WI  USA",USA,58506.0,2015-06-27,62,2015,52,Mason,73.0,Appleton,,168,17,8478891.0,Mason Appleton,C,N,,6,R,N,WPG,WPG,193.0
15825,6562.0,353.0,17.0,Cushing Academy,HIGH-MA,1997-07-09,"Parker, TX  USA",USA,62615.0,2015-06-27,62,2015,12,David,74.0,Cotton,,169,18,8478504.0,David Cotton,C,N,,6,L,N,OTT-WPG-CAR,CAR,200.0
15826,6843.0,269.0,18.0,Boston Advantage U18 (FS) (T1AAA),USMAAAE,1996-10-01,"Cohasset, MA  USA",USA,66251.0,2015-06-27,62,2015,17,Patrick,76.0,Holway,,170,19,8478892.0,Patrick Holway,D,N,,6,R,N,DET,DET,200.0
15827,6501.0,292.0,17.0,USA U-18,USHL,1997-09-08,"Commerce, MI  USA",USA,56488.0,2015-06-27,62,2015,30,Nicholas,73.0,Boka,,171,20,8478428.0,Nicholas Boka,D,N,,6,R,N,MIN,MIN,210.0
15828,6721.0,147.0,18.0,Lawrenceville,,1997-01-31,"Beijing, China",CHN,68636.0,2015-06-27,62,2015,2,Andong,72.0,Song,,172,21,8478893.0,Andong Song,D,N,,6,L,N,NYI,NYI,161.0
15829,7457.0,152.0,20.0,Regina,WHL,1995-01-26,"Regina, SK  CAN",CAN,26195.0,2015-06-27,62,2015,15,Colby,71.0,Williams,,173,22,8478894.0,Colby Williams,D,N,,6,R,N,WSH,WSH,191.0
15830,6512.0,303.0,17.0,Trinec,Czech Republic,1997-08-28,"Trinec, Czech Republic",CZE,57788.0,2015-06-27,62,2015,23,Lukas,71.0,Jasek,,174,23,8478895.0,Lukas Jasek,RW,N,,6,R,N,VAN,VAN,165.0
15831,7284.0,344.0,19.0,Harvard U.,ECAC,1995-07-18,"La Jolla, CA  USA",USA,54094.0,2015-06-27,62,2015,18,Tyler,72.0,Moy,,175,24,8478896.0,Tyler Moy,C,N,,6,R,N,NSH,NSH,195.0
15832,6494.0,285.0,17.0,Owen Sound,OHL,1997-09-15,"Issaquah, WA  USA",USA,59303.0,2015-06-27,62,2015,19,Liam,76.0,Dunda,,176,25,8478897.0,Liam Dunda,LW,N,,6,L,N,STL,STL,212.0
15833,6740.0,166.0,18.0,Rimouski,QMJHL,1997-01-12,"Longueuil, QC  CAN",CAN,58995.0,2015-06-27,62,2015,8,Simon,72.0,Bourque,,177,26,8478517.0,Simon Bourque,D,N,,6,L,N,MTL,MTL,184.0
15834,6751.0,177.0,18.0,USA U-18,USHL,1997-01-01,"Kings Park, NY  USA",USA,58821.0,2015-06-27,62,2015,24,Steven,74.0,Ruggiero,,178,27,8478898.0,Steven Ruggiero,D,N,,6,L,N,ANA,ANA,200.0
15835,7053.0,114.0,19.0,Madison,USHL,1996-03-05,"Salt Lake City, UT  USA",USA,66107.0,2015-06-27,62,2015,24,Garrett,74.0,Metcalf,,179,28,8478899.0,Garrett Metcalf,G,N,,6,L,N,NYR-ANA,ANA,181.0
15836,6902.0,328.0,18.0,Saint John,QMJHL,1996-08-03,"Montreal, QC  CAN",CAN,55658.0,2015-06-27,62,2015,14,Bokondji,73.0,Imama,,180,29,8478147.0,Bokondji Imama,LW,N,,6,L,N,TBL,TBL,214.0
15837,7117.0,177.0,19.0,HPK,FINLAND,1996-01-01,"Hämeenlinna, Finland",FIN,62047.0,2015-06-27,62,2015,16,Joni,74.0,Tuulola,,181,30,8478900.0,Joni Tuulola,D,N,,6,L,N,CHI,CHI,180.0
15838,7390.0,85.0,20.0,Minnesota Wilderness,NAHL,1995-04-03,"Des Plaines, IL  USA",USA,67459.0,2015-06-27,62,2015,7,Ivan,74.0,Chukarov,,182,1,8478901.0,Ivan Chukarov,D,N,,7,L,N,BUF,BUF,190.0
15839,6830.0,256.0,18.0,Linkoping Jr.,SWEDEN-JR.,1996-10-14,"Stockholm, Sweden",SWE,56615.0,2015-06-27,62,2015,53,Erik,71.0,Kallgren,,183,2,8478902.0,Erik Kallgren,G,N,,7,L,N,ARI,ARI,157.0
15840,6620.0,46.0,18.0,Green Bay,USHL,1997-05-12,"Slovakia, Slovakia",SVK,59559.0,2015-06-27,62,2015,3,Adam,75.0,Huska,,184,3,8478903.0,Adam Huska,G,N,,7,L,N,EDM-NYR,NYR,189.0
15841,6713.0,139.0,18.0,Sarnia,OHL,1997-02-08,"Moscow, Russia",RUS,59211.0,2015-06-27,62,2015,10,Nikita,73.0,Korostelev,,185,4,8478478.0,Nikita Korostelev,RW,N,,7,R,N,TOR,TOR,195.0
15842,7014.0,75.0,19.0,Peterborough,OHL,1996-04-13,"Kitchener, ON  CAN",CAN,54985.0,2015-06-27,62,2015,12,Steven,74.0,Lorentz,,186,5,8478904.0,Steven Lorentz,C/LW,N,,7,L,N,CAR,CAR,191.0
15843,6751.0,177.0,18.0,Victoria,WHL,1997-01-01,"Abbotsford, BC  CAN",CAN,58533.0,2015-06-27,62,2015,26,Chaz,75.0,Reddekopp,,187,6,8478448.0,Chaz Reddekopp,D,N,,7,L,N,NJD-LAK,LAK,219.0
15844,6785.0,211.0,18.0,Nizhnekamsk 2,RUSSIA-JR.,1996-11-28,"Russia, Russia",RUS,60457.0,2015-06-27,62,2015,4,Ivan,78.0,Fedotov,,188,7,8478905.0,Ivan Fedotov,G,N,,7,L,N,PHI,PHI,191.0
15845,7691.0,21.0,21.0,Karpat,FINLAND,1994-06-06,"Oulu, Finland",FIN,55521.0,2015-06-27,62,2015,29,Markus,72.0,Nutivaara,,189,8,8478906.0,Markus Nutivaara,D,N,,7,L,N,CBJ,CBJ,174.0
15846,6690.0,116.0,18.0,Langley,BCHL,1997-03-03,"Burnaby, BC  CAN",CAN,58671.0,2015-06-27,62,2015,28,Marcus,72.0,Vela,,190,9,8478907.0,Marcus Vela,C,N,,7,R,N,SJS,SJS,204.0
15847,6568.0,359.0,17.0,Rogle Jr.,SWEDEN-JR.,1997-07-03,"Ängelholm, Sweden",SWE,62920.0,2015-06-27,62,2015,21,Gustav,78.0,Olhaver,,191,10,8478908.0,Gustav Olhaver,C,N,,7,L,N,COL,COL,213.0
15848,6668.0,94.0,18.0,Kimball Union Academy,HIGH-NH,1997-03-25,"Marshfield, MA  USA",USA,62600.0,2015-06-27,62,2015,13,Patrick,70.0,Shea,,192,11,8478909.0,Patrick Shea,C,N,,7,R,N,FLA,FLA,186.0
15849,7183.0,243.0,19.0,Lone Star,NAHL,1995-10-27,"Waukesha, WI  USA",USA,68637.0,2015-06-27,62,2015,28,Jake,77.0,Kupsky,,193,12,8478910.0,Jake Kupsky,G,N,,7,R,N,DAL-SJS,SJS,210.0
15850,7423.0,118.0,20.0,Michigan Tech,WCHA,1995-03-01,"Detroit, MI  USA",USA,57144.0,2015-06-27,62,2015,26,Matt,72.0,Roy,,194,13,8478911.0,Matt Roy,LW,N,,7,R,N,LAK,LAK,200.0
15851,6577.0,3.0,18.0,Mahtomedi,HIGH-MN,1997-06-24,"Duluth, MN  USA",USA,63187.0,2015-06-27,62,2015,6,Jack,75.0,Becker,,195,14,8478912.0,Jack Becker,C,N,,7,R,N,BOS,BOS,188.0
15852,6555.0,346.0,17.0,North Bay,OHL,1997-07-16,"Carp, ON  CAN",CAN,59248.0,2015-06-27,62,2015,20,Riley,78.0,Bruce,,196,15,8478913.0,Riley Bruce,D,N,,7,R,N,CGY,CGY,205.0
15853,6670.0,96.0,18.0,Des Moines,USHL,1997-03-23,"Yaroslavl, Russia",RUS,62743.0,2015-06-27,62,2015,5,Nikita,79.0,Pavlychev,,197,16,8478914.0,Nikita Pavlychev,C,N,,7,L,N,PIT,PIT,200.0
15854,6834.0,260.0,18.0,JYP 2,FINLAND-2,1996-10-10,"Haapavesi, Finland",FIN,55493.0,2015-06-27,62,2015,52,Sami,72.0,Niku,,198,17,8478915.0,Sami Niku,D,N,,7,L,N,WPG,WPG,176.0
15855,6886.0,312.0,18.0,Cushing Academy,HIGH-MA,1996-08-19,"Boston, MA  USA",USA,55434.0,2015-06-27,62,2015,9,Joey,74.0,Daccord,,199,18,8478916.0,Joey Daccord,G,N,,7,L,N,OTT,OTT,197.0
15856,6518.0,309.0,17.0,Saint John,QMJHL,1997-08-22,"Chicago, IL  USA",USA,65788.0,2015-06-27,62,2015,17,Adam,72.0,Marsh,,200,19,8478509.0,Adam Marsh,LW,N,,7,L,N,DET,DET,160.0
15857,6728.0,154.0,18.0,Sault Ste. Marie,OHL,1997-01-24,"Stockholm, Sweden",SWE,61283.0,2015-06-27,62,2015,30,Gustav,72.0,Bouramman,,201,20,8478501.0,Gustav Bouramman,D,N,,7,R,N,MIN,MIN,189.0
15858,6981.0,42.0,19.0,Linkoping Jr.,SWEDEN-JR.,1996-05-16,"Gislaved, Sweden",SWE,57845.0,2015-06-27,62,2015,2,Petter,73.0,Hansson,,202,21,8478917.0,Petter Hansson,D,N,,7,L,N,NYI,NYI,187.0
15859,6663.0,89.0,18.0,Prince Albert,WHL,1997-03-30,"St. Albert, AB  CAN",CAN,56093.0,2015-06-27,62,2015,52,Matteo,74.0,Gennaro,,203,22,8478918.0,Matteo Gennaro,C,N,,7,L,N,WSH-WPG,WPG,187.0
15860,6643.0,69.0,18.0,Lakeville North,HIGH-MN,1997-04-19,"Lakeville, MN  USA",USA,62144.0,2015-06-27,62,2015,30,Jack,74.0,Sadek,,204,23,8478503.0,Jack Sadek,D,N,,7,R,N,VAN-TBL-MIN,MIN,197.0
15861,6694.0,120.0,18.0,Austin,NAHL,1997-02-27,"Parker, CO  USA",USA,65805.0,2015-06-27,62,2015,18,Evan,78.0,Smith,,205,24,8478919.0,Evan Smith,G,N,,7,L,N,NSH,NSH,174.0
15862,6662.0,88.0,18.0,Johnstown,NAHL,1997-03-31,"Macomb, MI  USA",USA,62578.0,2015-06-27,62,2015,13,Ryan,75.0,Bednard,,206,25,8478920.0,Ryan Bednard,G,N,,7,L,N,STL-NJD-FLA,FLA,179.0
15863,6823.0,249.0,18.0,Ottawa,OHL,1996-10-21,"Brampton, ON  CAN",CAN,54640.0,2015-06-27,62,2015,8,Jeremiah,71.0,Addison,,207,26,8478921.0,Jeremiah Addison,LW,N,,7,L,N,MTL,MTL,182.0
15864,7417.0,112.0,20.0,Trinec Jr.,CZREP-JR.,1995-03-07,"Vsetin, Czech Republic",CZE,57112.0,2015-06-27,62,2015,22,Miroslav,75.0,Svoboda,,208,27,8478922.0,Miroslav Svoboda,G,N,,7,L,N,ANA-TBL-EDM,EDM,176.0
15865,7444.0,139.0,20.0,Kazan,RUSSIA,1995-02-08,"Penza, Russia",RUS,55838.0,2015-06-27,62,2015,22,Ziyat,78.0,Paigin,,209,28,8478923.0,Ziyat Paigin,D,N,,7,L,N,NYR-TBL-NYR-EDM,EDM,209.0
15866,6672.0,98.0,18.0,Prince George,WHL,1997-03-21,"Saskatoon, SK  CAN",CAN,56010.0,2015-06-27,62,2015,23,Tate,74.0,Olson,,210,29,8478924.0,Tate Olson,D,N,,7,L,N,TBL-NYI-SJS-VAN,VAN,174.0
15867,6730.0,156.0,18.0,Frolunda Jr.,SWEDEN-JR.,1997-01-22,"Kungsbacka, Sweden",SWE,62738.0,2015-06-27,62,2015,16,John,71.0,Dahlstrom,,211,30,8478925.0,John Dahlstrom,RW,N,,7,L,N,CHI,CHI,189.0
15868,6855.0,281.0,18.0,Zurich,SWISS,1997-09-17,"San Ramon, CA  USA",USA,58581.0,2016-06-24,63,2016,10,Auston,74.0,Matthews,,1,1,8479318.0,Auston Matthews,C,N,,1,L,N,TOR,TOR,216.0
15869,6641.0,66.0,18.0,Tappara,FINLAND,1998-04-19,"Tampere, Finland",FIN,60063.0,2016-06-24,63,2016,52,Patrik,75.0,Laine,,2,2,8479339.0,Patrik Laine,RW,N,,1,R,N,WPG,WPG,201.0
15870,6575.0,0.0,18.0,Cape Breton,QMJHL,1998-06-24,"Ste-Agathe-des-Monts, QC  CAN",CAN,64404.0,2016-06-24,63,2016,29,Pierre-Luc,74.0,Dubois,,3,3,8479400.0,Pierre-Luc Dubois,LW,N,,1,L,N,CBJ,CBJ,205.0
15871,6623.0,48.0,18.0,Karpat,FINLAND,1998-05-07,"Alvkarleby, Sweden",SWE,60541.0,2016-06-24,63,2016,22,Jesse,75.0,Puljujarvi,,4,4,8479344.0,Jesse Puljujarvi,RW,N,,1,R,N,EDM,EDM,208.0
15872,6625.0,50.0,18.0,London,OHL,1998-05-05,"Helsinki, Finland",FIN,62687.0,2016-06-24,63,2016,23,Olli,74.0,Juolevi,,5,5,8479355.0,Olli Juolevi,D,N,,1,L,N,VAN,VAN,188.0
15873,6770.0,196.0,18.0,London,OHL,1997-12-11,"Scottsdale, AZ  USA",USA,57348.0,2016-06-24,63,2016,20,Matthew,73.0,Tkachuk,,6,6,8479314.0,Matthew Tkachuk,LW,N,,1,L,N,CGY,CGY,202.0
15874,6540.0,331.0,17.0,USA U-18,USHL,1998-07-29,"Chesterfield, MO  USA",USA,60515.0,2016-06-24,63,2016,53,Clayton,70.0,Keller,,7,7,8479343.0,Clayton Keller,C,N,,1,L,N,ARI,ARI,164.0
15875,6689.0,114.0,18.0,Mississauga,OHL,1998-03-02,"Calgary, AB  CAN",CAN,65379.0,2016-06-24,63,2016,7,Alex,72.0,Nylander,,8,8,8479423.0,Alex Nylander,LW,N,,1,R,N,BUF,BUF,178.0
15876,6574.0,365.0,17.0,Windsor,OHL,1998-06-25,"Nizhnekamsk, Russia",RUS,66117.0,2016-06-24,63,2016,8,Mikhail,74.0,Sergachev,,9,9,8479410.0,Mikhail Sergachev,D,N,,1,L,N,MTL,MTL,221.0
15877,6677.0,102.0,18.0,Penticton,BCHL,1998-03-14,"St. Albert, AB  CAN",CAN,63401.0,2016-06-24,63,2016,21,Tyson,71.0,Jost,,10,10,8479370.0,Tyson Jost,C,N,,1,L,N,COL,COL,190.0
15878,6686.0,111.0,18.0,Windsor,OHL,1998-03-05,"Raleigh, NC  USA",USA,63355.0,2016-06-24,63,2016,9,Logan,78.0,Brown,,11,11,8479366.0,Logan Brown,C,N,,1,L,N,NJD-OTT,OTT,208.0
15879,6716.0,142.0,18.0,Mississauga,OHL,1998-02-03,"Mississauga, ON  CAN",CAN,63547.0,2016-06-24,63,2016,1,Michael,74.0,McLeod,,12,12,8479415.0,Michael McLeod,C,N,,1,R,N,OTT-NJD,NJD,185.0
15880,6590.0,15.0,18.0,Calgary,WHL,1998-06-09,"Calgary, AB  CAN",CAN,64652.0,2016-06-24,63,2016,12,Jake,72.0,Bean,,13,13,8479402.0,Jake Bean,D,N,,1,L,N,CAR,CAR,168.0
15881,6760.0,186.0,18.0,Boston University,H-EAST,1997-12-21,"Long Beach, NY  USA",USA,58813.0,2016-06-24,63,2016,6,Charlie,72.0,McAvoy,,14,14,8479325.0,Charlie McAvoy,D,N,,1,R,N,BOS,BOS,199.0
15882,6777.0,203.0,18.0,U. of Wisconsin,BIG10,1997-12-04,"Chesterfield, MO  USA",USA,58518.0,2016-06-24,63,2016,30,Luke,72.0,Kunin,,15,15,8479316.0,Luke Kunin,C,N,,1,R,N,MIN,MIN,191.0
15883,6660.0,85.0,18.0,Sarnia,OHL,1998-03-31,"Boca Raton, FL  USA",USA,60551.0,2016-06-24,63,2016,53,Jakob,74.0,Chychrun,,16,16,8479345.0,Jakob Chychrun,D,N,,1,L,N,DET-ARI,ARI,200.0
15884,6579.0,4.0,18.0,Penticton,BCHL,1998-06-20,"Coquitlam, BC  CAN",CAN,63402.0,2016-06-24,63,2016,18,Dante,72.0,Fabbro,,17,17,8479371.0,Dante Fabbro,D,N,,1,R,N,NSH,NSH,192.0
15885,6604.0,29.0,18.0,Windsor,OHL,1998-05-26,"Waterloo, ON  CAN",CAN,63844.0,2016-06-24,63,2016,52,Logan,79.0,Stanley,,18,18,8479378.0,Logan Stanley,D,N,,1,L,N,PHI-WPG,WPG,224.0
15886,6589.0,14.0,18.0,USA U-18,USHL,1998-06-10,"Edina, MN  USA",USA,62782.0,2016-06-24,63,2016,2,Kieffer,72.0,Bellows,,19,19,8479356.0,Kieffer Bellows,LW,N,,1,L,N,NYI,NYI,197.0
15887,6704.0,130.0,18.0,Chilliwack,BCHL,1998-02-15,"Langley, BC  CAN",CAN,64236.0,2016-06-24,63,2016,17,Dennis,73.0,Cholowski,,20,20,8479395.0,Dennis Cholowski,D,N,,1,L,N,NYR-ARI-DET,DET,177.0
15888,6827.0,253.0,18.0,Val d'Or,QMJHL,1997-10-15,"Pointe-aux-Trembles, QC  CAN",CAN,58977.0,2016-06-24,63,2016,12,Julien,75.0,Gauthier,,21,21,8479328.0,Julien Gauthier,RW,N,,1,R,N,LAK-CAR,CAR,231.0
15889,6572.0,363.0,17.0,Team Russia U18,RUSSIA-JR.,1998-06-27,"Chekhov, Russia",RUS,65813.0,2016-06-24,63,2016,4,German,72.0,Rubtsov,,22,22,8479424.0,German Rubtsov,C,N,,1,L,N,CHI-WPG-PHI,PHI,190.0
15890,6897.0,323.0,18.0,HIFK Jr.,Finland Jr.,1997-08-06,"Helsinki, Finland",FIN,65123.0,2016-06-24,63,2016,13,Henrik,75.0,Borgstrom,,23,23,8479404.0,Henrik Borgstrom,C,N,,1,L,N,FLA,FLA,182.0
15891,6702.0,128.0,18.0,London,OHL,1998-02-17,"Rochester, MI  USA",USA,63371.0,2016-06-24,63,2016,24,Max,74.0,Jones,,24,24,8479368.0,Max Jones,LW,N,,1,L,N,ANA,ANA,206.0
15892,6650.0,75.0,18.0,Blaine,HIGH-MN,1998-04-10,"Coon Rapids, MN  USA",USA,63186.0,2016-06-24,63,2016,25,Riley,77.0,Tufte,,25,25,8479362.0,Riley Tufte,LW,N,,1,L,N,DAL,DAL,211.0
15893,6812.0,238.0,18.0,U. of Connecticut,H-EAST,1997-10-30,"Phoenix, AZ  USA",USA,64797.0,2016-06-24,63,2016,19,Tage,77.0,Thompson,,26,26,8479420.0,Tage Thompson,C,N,,1,R,N,WSH-STL,STL,195.0
15894,6662.0,87.0,18.0,Moose Jaw,WHL,1998-03-29,"Calgary, AB  CAN",CAN,62532.0,2016-06-24,63,2016,14,Brett,74.0,Howden,,27,27,8479353.0,Brett Howden,C,N,,1,L,N,TBL,TBL,190.0
15895,6795.0,221.0,18.0,Kelowna,WHL,1997-11-16,"Vancouver, BC  CAN",CAN,58639.0,2016-06-24,63,2016,15,Lucas,73.0,Johansen,,28,28,8479321.0,Lucas Johansen,D,N,,1,L,N,STL-WSH,WSH,175.0
15896,6708.0,134.0,18.0,USA U-18,USHL,1998-02-11,"St. Louis, MO  USA",USA,63358.0,2016-06-24,63,2016,6,Trent,73.0,Frederic,,29,29,8479365.0,Trent Frederic,C,N,,1,L,N,SJS-BOS,BOS,204.0
15897,6716.0,142.0,18.0,Regina,WHL,1998-02-03,"Ardrossan, AB  CAN",CAN,62395.0,2016-06-24,63,2016,24,Sam,71.0,Steel,,30,30,8479351.0,Sam Steel,C,N,,1,L,N,PIT-TOR-ANA,ANA,178.0
15898,7290.0,351.0,19.0,Yaroslavl,RUSSIA,1996-07-10,"Novosibirsk, Russia",RUS,58231.0,2016-06-25,63,2016,10,Egor,76.0,Korshkov,,31,1,8479510.0,Egor Korshkov,RW,N,,2,L,N,TOR,TOR,180.0
15899,6677.0,102.0,18.0,Vancouver,WHL,1998-03-15,"Edmonton, AB  CAN",CAN,60558.0,2016-06-25,63,2016,22,Tyler,71.0,Benson,,32,2,8479347.0,Tyler Benson,LW,N,,2,L,N,EDM,EDM,197.0
15900,6779.0,205.0,18.0,Farjestad,SWEDEN,1997-12-03,"Filipstad, Sweden",SWE,59709.0,2016-06-25,63,2016,7,Rasmus,70.0,Asplund,,33,3,8479335.0,Rasmus Asplund,C,N,,2,L,N,VAN-FLA-BUF,BUF,176.0
15901,6675.0,100.0,18.0,Green Bay,USHL,1998-03-17,"Parkland, FL  USA",USA,63375.0,2016-06-25,63,2016,29,Andrew,74.0,Peeke,,34,4,8479369.0,Andrew Peeke,D,N,,2,R,N,CBJ,CBJ,196.0
15902,6626.0,51.0,18.0,Sarnia,OHL,1998-05-05,"Toronto, ON  CAN",CAN,63868.0,2016-06-25,63,2016,19,Jordan,72.0,Kyrou,,35,5,8479385.0,Jordan Kyrou,C,N,,2,R,N,CGY-STL,STL,169.0
15903,6652.0,77.0,18.0,Victoriaville,QMJHL,1998-04-09,"Chateauguay, QC  CAN",CAN,64401.0,2016-06-25,63,2016,4,Pascal,73.0,Laberge,,36,6,8479397.0,Pascal Laberge,C,N,,2,R,N,WPG-PHI,PHI,174.0
15904,6716.0,142.0,18.0,Saskatoon,WHL,1998-02-04,"Smrcek, Czech Republic",CZE,59530.0,2016-06-25,63,2016,14,Libor,73.0,Hajek,,37,7,8479333.0,Libor Hajek,D,N,,2,L,N,ARI-TBL,TBL,205.0
15905,6594.0,19.0,18.0,Kitchener,OHL,1998-06-06,"Maple, ON  CAN",CAN,63545.0,2016-06-25,63,2016,13,Adam,69.0,Mascherin,,38,8,8479374.0,Adam Mascherin,LW,Y,,2,L,N,BUF-FLA,FLA,193.0
15906,6764.0,190.0,18.0,Erie,OHL,1997-12-18,"Farmington Hills, MI  USA",USA,59821.0,2016-06-25,63,2016,16,Alex,67.0,DeBrincat,,39,9,8479337.0,Alex DeBrincat,RW,N,,2,R,N,MTL-CHI,CHI,165.0
15907,6512.0,303.0,17.0,Youngstown,USHL,1998-08-27,"Aurora, ON  CAN",CAN,63873.0,2016-06-25,63,2016,21,Cam,74.0,Morrison,,40,10,8479386.0,Cam Morrison,LW,N,,2,L,N,COL-SJS-COL,COL,209.0
15908,6776.0,202.0,18.0,Mississauga,OHL,1997-12-06,"Kitchener, ON  CAN",CAN,59314.0,2016-06-25,63,2016,1,Nathan,75.0,Bastian,,41,11,8479414.0,Nathan Bastian,RW,N,,2,R,N,NJD,NJD,206.0
15909,6762.0,188.0,18.0,Timra,SWEDEN-2,1997-12-20,"Ostersund, Sweden",SWE,63439.0,2016-06-25,63,2016,9,Jonathan,70.0,Dahlen,,42,12,8479373.0,Jonathan Dahlen,C,N,,2,L,N,OTT,OTT,183.0
15910,6606.0,31.0,18.0,Karpat Jr.,Finland Jr.,1998-05-25,"Oulunsalo, Finland",FIN,64859.0,2016-06-25,63,2016,12,Janne,72.0,Kuokkanen,,43,13,8479511.0,Janne Kuokkanen,C/LW,N,,2,L,N,CAR,CAR,175.0
15911,6582.0,7.0,18.0,Sault Ste. Marie,OHL,1998-06-18,"Waterloo, ON  CAN",CAN,63863.0,2016-06-25,63,2016,14,Boris,73.0,Katchouk,,44,14,8479383.0,Boris Katchouk,LW,N,,2,L,N,BOS-TBL,TBL,190.0
15912,6651.0,76.0,18.0,USA U-18,USHL,1998-04-10,"Philadelphia, PA  USA",USA,60279.0,2016-06-25,63,2016,16,Chad,71.0,Krys,,45,15,8479342.0,Chad Krys,D,N,,2,L,N,MIN-BUF-MTL-CHI,CHI,185.0
15913,6692.0,118.0,18.0,Guelph,OHL,1998-02-28,"Thornhill, ON  CAN",CAN,63845.0,2016-06-25,63,2016,17,Givani,73.0,Smith,,46,16,8479379.0,Givani Smith,RW,N,,2,L,N,DET,DET,205.0
15914,6619.0,44.0,18.0,Shawinigan,QMJHL,1998-05-12,"Roberval, QC  CAN",CAN,64402.0,2016-06-25,63,2016,18,Samuel,69.0,Girard,,47,17,8479398.0,Samuel Girard,D,N,,2,L,N,NSH,NSH,160.0
15915,6526.0,317.0,17.0,Everett,WHL,1998-08-13,"Sherwood Park, AB  CAN",CAN,64200.0,2016-06-25,63,2016,4,Carter,73.0,Hart,,48,18,8479394.0,Carter Hart,G,N,,2,L,N,PHI,PHI,176.0
15916,6709.0,135.0,18.0,USA U-18,USHL,1998-02-11,"Burnsville, MN  USA",USA,58808.0,2016-06-25,63,2016,6,Ryan,71.0,Lindgren,,49,19,8479324.0,Ryan Lindgren,D,N,,2,L,N,NYI-BOS,BOS,203.0
15917,6706.0,132.0,18.0,Team Russia U18,RUSSIA-JR.,1998-02-14,"Podgorny, Russia",RUS,67541.0,2016-06-25,63,2016,16,Artur,71.0,Kayumov,,50,20,8479426.0,Artur Kayumov,LW/RW,N,,2,L,N,NYR-CAR-CHI,CHI,171.0
15918,6595.0,20.0,18.0,Brandon,WHL,1998-06-05,"Regina, SK  CAN",CAN,61385.0,2016-06-25,63,2016,26,Kale,71.0,Clague,,51,21,8479348.0,Kale Clague,D,N,,2,L,N,LAK,LAK,184.0
15919,6829.0,255.0,18.0,Tri-City,USHL,1997-10-14,"Carman, MB  CAN",CAN,58669.0,2016-06-25,63,2016,4,Wade,73.0,Allison,,52,22,8479322.0,Wade Allison,RW,N,,2,R,N,CHI-PHI,PHI,204.0
15920,6810.0,236.0,18.0,HR. Kralove,Czech Republic,1997-11-02,"Hradec Králové, Czech Republic",CZE,67457.0,2016-06-25,63,2016,17,Filip,72.0,Hronek,Connor Bleackley Compensatory Pick. (Unsigned 1st Round Draft Choice),53,23,8479425.0,Filip Hronek,D,N,,2,R,N,ARI-DET,DET,163.0
15921,6855.0,281.0,18.0,London,OHL,1997-09-18,"Mt. Clemas, MI  USA",USA,64784.0,2016-06-25,63,2016,20,Tyler,73.0,Parsons,,54,24,8479403.0,Tyler Parsons,G,N,,2,L,N,FLA-CGY,CGY,185.0
15922,6593.0,18.0,18.0,Lulea Jr.,SWEDEN-JR.,1998-06-07,"Skellefteå, Sweden",SWE,65365.0,2016-06-25,63,2016,5,Filip,73.0,Gustavsson,,55,25,8479406.0,Filip Gustavsson,G,N,,2,L,N,ANA-VAN-PIT,PIT,190.0
15923,6550.0,341.0,17.0,Kelowna,WHL,1998-07-20,"Golden, BC  CAN",CAN,60554.0,2016-06-25,63,2016,20,Dillon,70.0,Dube,,56,26,8479346.0,Dillon Dube,C,N,,2,L,N,DAL-CGY,CGY,183.0
15924,6781.0,207.0,18.0,Modo,SWEDEN,1997-12-01,"Umea, Sweden",SWE,59715.0,2016-06-25,63,2016,10,Carl,71.0,Grundstrom,,57,27,8479336.0,Carl Grundstrom,RW,N,,2,L,N,WSH-TOR,TOR,195.0
